         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2015-BLG-1384 | 268.48775 | -28.56764 | UK2017_s4_4_2_H_C64582 | 268.48752 | -28.56705 |    2.24 |   0 |   0 | 
2015-BLG-1386 | 268.89242 | -27.95964 | UK2017_s3_2_2_H_C43160 | 268.89240 | -27.95966 |    0.09 |   0 |   0 | 
2015-BLG-1391 | 267.48246 | -30.72411 | UK2017_s2_2_2_K_C1783 | 267.48314 | -30.72418 |    2.12 |   0 |   0 | 
2015-BLG-1399 | 264.26375 | -29.64808 | UK2017_n4_4_2_H_C27470 | 264.26412 | -29.64761 |    2.06 |   0 |   0 | 
2015-BLG-1400 | 268.10963 | -28.86625 | UK2017_s4_2_1_H_C36088 | 268.10962 | -28.86625 |    0.02 |   0 |   0 | 
2015-BLG-1401 | 268.65850 | -29.77772 | UK2017_s6_2_1_H_C24641 | 268.65847 | -29.77814 |    1.51 |   0 |   0 | 
2015-BLG-1402 | 268.10092 | -29.35825 | UK2017_s5_1_3_H_C17582 | 268.10097 | -29.35828 |    0.20 |   0 |   0 | 
2015-BLG-1403 | 267.88288 | -29.34036 | UK2017_s5_2_4_H_C28181 | 267.88288 | -29.34031 |    0.18 |   0 |   0 | 
2015-BLG-1404 | 267.73475 | -29.38281 | UK2017_s5_2_4_H_C11827 | 267.73519 | -29.38273 |    1.41 |   0 |   0 | 
2015-BLG-1408 | 269.03588 | -29.36442 | UK2017_s6_1_3_H_C16614 | 269.03616 | -29.36427 |    1.04 |   0 |   0 | 
2015-BLG-1409 | 268.67050 | -29.13417 | UK2017_s6_3_4_H_C30051 | 268.67055 | -29.13411 |    0.26 |   0 |   0 | 
2015-BLG-1423 | 264.43667 | -28.95647 | UK2017_n3_1_1_H_C45679 | 264.43669 | -28.95650 |    0.12 |   0 |   0 | 
2015-BLG-1424 | 264.06329 | -29.64283 | UK2017_n4_3_1_H_C34010 | 264.06328 | -29.64288 |    0.17 |   0 |   0 | 
2015-BLG-1428 | 268.57221 | -29.59189 | UK2017_s6_4_1_H_C12640 | 268.57244 | -29.59214 |    1.16 |   0 |   0 | 
2015-BLG-1445 | 269.03617 | -29.36428 | UK2017_s6_1_3_H_C16614 | 269.03616 | -29.36427 |    0.03 |   0 |   0 | 
2015-BLG-1453 | 265.05358 | -27.37653 | UK2017_n2_4_4_H_C63873 | 265.05347 | -27.37654 |    0.36 |   0 |   0 | 
2015-BLG-1454 | 265.60675 | -26.90653 | UK2017_n1_1_4_H_C2076 | 265.60674 | -26.90649 |    0.14 |   0 |   0 | 
2015-BLG-1456 | 267.72913 | -29.10533 | UK2017_s5_3_4_H_C35950 | 267.72893 | -29.10509 |    1.07 |   0 |   0 | 
2015-BLG-1459 | 269.04125 | -29.82397 | UK2017_s6_1_2_H_C7416 | 269.04054 | -29.82413 |    2.29 |   0 |   0 | 
2015-BLG-1473 | 268.93958 | -29.14672 | UK2017_s6_4_3_H_C15328 | 268.93960 | -29.14672 |    0.05 |   0 |   0 | 
2015-BLG-1491 | 268.33808 | -28.72772 | UK2017_s4_4_2_H_C6731 | 268.33808 | -28.72771 |    0.05 |   0 |   0 | 
2015-BLG-1492 | 268.68600 | -29.70736 | UK2017_s6_2_1_H_C49938 | 268.68601 | -29.70737 |    0.04 |   0 |   0 | 
2015-BLG-1493 | 268.64642 | -29.61858 | UK2017_s6_3_1_H_C3849 | 268.64637 | -29.61862 |    0.20 |   0 |   0 | 
2015-BLG-1494 | 268.53625 | -29.34283 | UK2017_s6_1_4_H_C22041 | 268.53624 | -29.34284 |    0.04 |   0 |   0 | 
2015-BLG-1509 | 264.25625 | -29.28183 | UK2017_n4_4_3_H_C4988 | 264.25619 | -29.28183 |    0.19 |   0 |   0 | 
2015-BLG-1511 | 265.24150 | -28.00003 | UK2017_n2_3_1_H_C3280 | 265.24147 | -28.00003 |    0.10 |   0 |   0 | 
2015-BLG-1513 | 268.01300 | -28.24703 | UK2017_s4_4_4_H_C24258 | 268.01321 | -28.24704 |    0.67 |   0 |   0 | 
2015-BLG-1528 | 268.05629 | -29.73408 | UK2017_s5_1_2_H_C36214 | 268.05627 | -29.73407 |    0.08 |   0 |   0 | 
2015-BLG-1533 | 269.04808 | -29.47642 | UK2017_s6_4_2_H_C51392 | 269.04809 | -29.47648 |    0.23 |   0 |   0 | 
2015-BLG-1557 | 264.26942 | -28.75258 | UK2017_n3_4_1_H_C38485 | 264.26944 | -28.75256 |    0.11 |   0 |   0 | 
2015-BLG-1560 | 268.79808 | -29.64911 | UK2017_s6_2_1_H_C70846 | 268.79799 | -29.64934 |    0.87 |   0 |   0 | 
2015-BLG-1568 | 267.86504 | -29.08528 | UK2017_s5_3_4_H_C43215 | 267.86505 | -29.08528 |    0.03 |   0 |   0 | 
2015-BLG-1570 | 268.32875 | -29.55975 | UK2017_s5_3_2_H_C27824 | 268.32913 | -29.55999 |    1.47 |   0 |   0 | 
2015-BLG-1573 | 268.82525 | -29.38336 | UK2017_s6_2_4_H_C8442 | 268.82532 | -29.38376 |    1.45 |   0 |   0 | 
2015-BLG-1592 | 267.76254 | -29.80986 | UK2017_s5_2_1_H_C14930 | 267.76246 | -29.80986 |    0.26 |   0 |   0 | 
2015-BLG-1594 | 268.84788 | -29.37603 | UK2017_s6_2_4_H_C11134 | 268.84876 | -29.37573 |    2.98 |   0 |   0 | 
2015-BLG-1601 | 268.39667 | -29.03036 | UK2017_s6_4_4_H_C55096 | 268.39667 | -29.03035 |    0.04 |   0 |   0 | 
2015-BLG-1606 | 268.71421 | -29.48639 | UK2017_s6_3_1_H_C54947 | 268.71420 | -29.48640 |    0.05 |   0 |   0 | 
2015-BLG-1614 | 265.00162 | -27.75333 | UK2017_n2_1_4_H_C9935 | 265.00161 | -27.75336 |    0.11 |   0 |   0 | 
2015-BLG-1615 | 268.84796 | -29.37617 | UK2017_s6_2_4_H_C11010 | 268.84885 | -29.37607 |    2.82 |   0 |   0 | 
2015-BLG-1616 | 268.50417 | -29.02781 | UK2017_s6_4_4_H_C56035 | 268.50394 | -29.02777 |    0.72 |   0 |   0 | 
2015-BLG-1617 | 268.15096 | -28.45428 | UK2017_s4_2_4_H_C31965 | 268.15107 | -28.45471 |    1.60 |   0 |   0 | 
2015-BLG-1618 | 268.35746 | -28.12658 | UK2017_s4_4_3_H_C70787 | 268.35748 | -28.12658 |    0.07 |   0 |   0 | 
2015-BLG-1620 | 268.32467 | -29.36583 | UK2017_s5_2_3_H_C15956 | 268.32431 | -29.36606 |    1.38 |   0 |   0 | 
2015-BLG-1621 | 268.16750 | -29.26369 | UK2017_s5_2_3_H_C51999 | 268.16749 | -29.26369 |    0.04 |   0 |   0 | 
2015-BLG-1638 | 269.07292 | -29.11972 | UK2017_s6_4_3_H_C25276 | 269.07282 | -29.11996 |    0.91 |   0 |   0 | 
2015-BLG-1640 | 265.54583 | -27.52653 | UK2017_n2_4_3_H_C12919 | 265.54611 | -27.52696 |    1.79 |   0 |   0 | 
2015-BLG-1641 | 264.85129 | -27.60311 | UK2017_n2_1_4_H_C62160 | 264.85115 | -27.60335 |    0.97 |   0 |   0 | 
2015-BLG-1642 | 268.45533 | -29.28647 | UK2017_s6_1_4_H_C41895 | 268.45479 | -29.28655 |    1.73 |   0 |   0 | 
2015-BLG-1643 | 268.75683 | -29.26675 | UK2017_s6_2_4_H_C49614 | 268.75682 | -29.26676 |    0.06 |   0 |   0 | 
2015-BLG-1663 | 265.48471 | -27.51525 | UK2017_n2_4_3_H_C17145 | 265.48469 | -27.51524 |    0.07 |   0 |   0 | 
2015-BLG-1666 | 268.11000 | -29.65056 | UK2017_s5_1_2_H_C65008 | 268.10998 | -29.65056 |    0.06 |   0 |   0 | 
2015-BLG-1670 | 268.15879 | -28.55192 | UK2017_s4_3_1_H_C69507 | 268.15849 | -28.55201 |    1.01 |   0 |   0 | 
2015-BLG-1671 | 267.74400 | -29.41883 | UK2017_s5_3_1_H_C77342 | 267.74416 | -29.41883 |    0.50 |   0 |   0 | 
2015-BLG-1673 | 268.15896 | -28.55206 | UK2017_s4_3_1_H_C69376 | 268.15912 | -28.55238 |    1.27 |   0 |   0 | 
2015-BLG-1683 | 267.39829 | -29.78714 | UK2017_s5_1_1_H_C20352 | 267.39833 | -29.78715 |    0.13 |   0 |   0 | 
2015-BLG-1693 | 265.72254 | -27.27958 | UK2017_n1_1_1_H_C25550 | 265.72253 | -27.27959 |    0.04 |   0 |   0 | 
2015-BLG-1701 | 268.96638 | -29.66844 | UK2017_s6_1_2_H_C61865 | 268.96644 | -29.66829 |    0.59 |   0 |   0 | 
2015-BLG-1702 | 268.52800 | -28.83772 | UK2017_s4_1_2_H_C43479 | 268.52833 | -28.83774 |    1.04 |   0 |   0 | 
2015-BLG-1703 | 268.26400 | -29.64311 | UK2017_s5_2_2_H_C72879 | 268.26439 | -29.64331 |    1.41 |   0 |   0 | 
2015-BLG-1705 | 269.09521 | -29.58333 | UK2017_s6_4_2_H_C14196 | 269.09522 | -29.58332 |    0.06 |   0 |   0 | 
2015-BLG-1706 | 268.96642 | -29.66828 | UK2017_s6_1_2_H_C61865 | 268.96644 | -29.66829 |    0.09 |   0 |   0 | 
2015-BLG-1707 | 268.77850 | -29.45436 | UK2017_s6_3_1_H_C67572 | 268.77818 | -29.45418 |    1.20 |   0 |   0 | 
2015-BLG-1709 | 269.39742 | -29.00517 | UK2017_s6_3_3_H_C73424 | 269.39771 | -29.00545 |    1.38 |   0 |   0 | 
2015-BLG-1721 | 267.81625 | -29.61986 | UK2017_s5_3_1_H_C4224 | 267.81576 | -29.61993 |    1.55 |   0 |   0 | 
2015-BLG-1725 | 265.19629 | -27.61283 | UK2017_n2_2_4_H_C60374 | 265.19562 | -27.61271 |    2.19 |   0 |   0 | 
2015-BLG-1726 | 268.62988 | -29.79178 | UK2017_s6_1_1_H_C19982 | 268.62992 | -29.79179 |    0.15 |   0 |   0 | 
2015-BLG-1739 | 268.04800 | -29.18947 | UK2017_s5_1_3_H_C76710 | 268.04799 | -29.18948 |    0.04 |   0 |   0 | 
2015-BLG-1745 | 268.52217 | -29.16022 | UK2017_s6_4_4_H_C9427 | 268.52216 | -29.16023 |    0.03 |   0 |   0 | 
2015-BLG-1748 | 269.28267 | -29.22831 | UK2017_s6_2_3_H_C67760 | 269.28272 | -29.22837 |    0.29 |   0 |   0 | 
2015-BLG-1757 | 267.46008 | -30.51925 | UK2017_s2_2_2_K_C72038 | 267.45997 | -30.51881 |    1.62 |   0 |   0 | 
2015-BLG-1765 | 263.71433 | -29.67975 | UK2017_n4_4_1_H_C18882 | 263.71419 | -29.67975 |    0.45 |   0 |   0 | 
2015-BLG-1766 | 265.66204 | -27.41897 | UK2017_n2_3_3_H_C52185 | 265.66215 | -27.41878 |    0.77 |   0 |   0 | 
2015-BLG-1768 | 264.49404 | -29.31322 | UK2017_n4_2_3_H_C73294 | 264.49405 | -29.31325 |    0.10 |   0 |   0 | 
2015-BLG-1769 | 268.21717 | -29.78719 | UK2017_s5_2_2_H_C23240 | 268.21713 | -29.78718 |    0.13 |   0 |   0 | 
2015-BLG-1771 | 268.79900 | -28.86275 | UK2017_s4_2_2_H_C35369 | 268.79917 | -28.86256 |    0.87 |   0 |   0 | 
2015-BLG-1776 | 267.64004 | -29.39978 | UK2017_s5_2_4_H_C4810 | 267.64032 | -29.39975 |    0.88 |   0 |   0 | 
2015-BLG-1782 | 268.23675 | -29.04811 | UK2017_s5_3_3_H_C52996 | 268.23699 | -29.04779 |    1.38 |   0 |   0 | 
2015-BLG-1783 | 268.49650 | -28.56056 | UK2017_s4_4_2_H_C67016 | 268.49652 | -28.56057 |    0.08 |   0 |   0 | 
2015-BLG-1785 | 268.08546 | -29.47022 | UK2017_s5_4_2_H_C51827 | 268.08572 | -29.47077 |    2.14 |   0 |   0 | 
2015-BLG-1786 | 268.03908 | -29.32875 | UK2017_s5_1_3_H_C27969 | 268.03913 | -29.32876 |    0.15 |   0 |   0 | 
2015-BLG-1787 | 267.98496 | -29.35033 | UK2017_s5_1_3_H_C20330 | 267.98469 | -29.35031 |    0.85 |   0 |   0 | 
2015-BLG-1789 | 268.81250 | -28.18094 | UK2017_s4_3_3_H_C49265 | 268.81247 | -28.18087 |    0.28 |   0 |   0 | 
2015-BLG-1790 | 268.74613 | -28.17403 | UK2017_s4_3_3_H_C51988 | 268.74592 | -28.17376 |    1.16 |   0 |   0 | 
2015-BLG-1794 | 269.33908 | -29.37011 | UK2017_s6_2_3_H_C14364 | 269.33881 | -29.37054 |    1.77 |   0 |   0 | 
2015-BLG-1795 | 268.61858 | -28.99200 | UK2017_s6_4_4_H_C68869 | 268.61806 | -28.99216 |    1.75 |   0 |   0 | 
2015-BLG-1808 | 267.55308 | -29.59806 | UK2017_s5_4_1_H_C10683 | 267.55357 | -29.59818 |    1.59 |   0 |   0 | 
2015-BLG-1814 | 269.22417 | -29.48919 | UK2017_s6_3_2_H_C59863 | 269.22385 | -29.48899 |    1.24 |   0 |   0 | 
2015-BLG-1822 | 268.27800 | -29.62828 | UK2017_s5_2_2_H_C78180 | 268.27802 | -29.62828 |    0.06 |   0 |   0 | 
2015-BLG-1823 | 268.11083 | -29.38039 | UK2017_s5_1_3_H_C9945 | 268.11129 | -29.38017 |    1.63 |   0 |   0 | 
2015-BLG-1826 | 269.05858 | -29.82564 | UK2017_s6_1_2_H_C6932 | 269.05862 | -29.82565 |    0.12 |   0 |   0 | 
2015-BLG-1827 | 268.88638 | -29.71483 | UK2017_s6_2_1_H_C47125 | 268.88631 | -29.71495 |    0.47 |   0 |   0 | 
2015-BLG-1828 | 268.65604 | -28.94306 | UK2017_s4_2_2_H_C8240 | 268.65605 | -28.94305 |    0.03 |   0 |   0 | 
2015-BLG-1840 | 264.37617 | -29.27981 | UK2017_n4_3_3_H_C8701 | 264.37616 | -29.27982 |    0.06 |   0 |   0 | 
2015-BLG-1842 | 265.37258 | -27.79167 | UK2017_n2_4_2_H_C70312 | 265.37263 | -27.79165 |    0.16 |   0 |   0 | 
2015-BLG-1843 | 268.50283 | -29.20542 | UK2017_s6_1_4_H_C71910 | 268.50285 | -29.20542 |    0.05 |   0 |   0 | 
2015-BLG-1844 | 268.48708 | -29.19742 | UK2017_s6_1_4_H_C75053 | 268.48751 | -29.19700 |    2.01 |   0 |   0 | 
2015-BLG-1855 | 268.55804 | -28.99664 | UK2017_s6_4_4_H_C67409 | 268.55750 | -28.99627 |    2.16 |   0 |   0 | 
2015-BLG-1863 | 264.48292 | -29.48700 | UK2017_n4_2_3_H_C13904 | 264.48292 | -29.48702 |    0.07 |   0 |   0 | 
2015-BLG-1864 | 267.42096 | -28.97658 | UK2017_s5_4_4_H_C72438 | 267.42100 | -28.97660 |    0.14 |   0 |   0 | 
2015-BLG-1870 | 268.38950 | -28.32056 | UK2017_s4_1_3_H_C76427 | 268.38930 | -28.32023 |    1.33 |   0 |   0 | 
2015-BLG-1877 | 268.47708 | -29.28147 | UK2017_s6_1_4_H_C43674 | 268.47698 | -29.28153 |    0.39 |   0 |   0 | 
2015-BLG-1884 | 266.45362 | -26.88008 | UK2017_n1_2_3_H_C13776 | 266.45423 | -26.88017 |    1.97 |   0 |   0 | 
2015-BLG-1885 | 268.22975 | -28.58911 | UK2017_s4_3_1_H_C56402 | 268.22977 | -28.58915 |    0.15 |   0 |   0 | 
2015-BLG-1888 | 267.73846 | -29.63950 | UK2017_s5_2_1_H_C77627 | 267.73845 | -29.63943 |    0.25 |   0 |   0 | 
2015-BLG-1889 | 267.99563 | -29.33306 | UK2017_s5_1_3_H_C26513 | 267.99597 | -29.33292 |    1.19 |   0 |   0 | 
2015-BLG-1893 | 269.16542 | -28.96989 | UK2017_s6_3_3_H_C87869 | 269.16561 | -28.97005 |    0.84 |   0 |   0 | 
2015-BLG-1907 | 267.42167 | -30.60411 | UK2017_s2_2_2_K_C41748 | 267.42163 | -30.60365 |    1.66 |   0 |   0 | 
2015-BLG-1911 | 268.37896 | -28.56217 | UK2017_s4_4_2_H_C66415 | 268.37901 | -28.56214 |    0.19 |   0 |   0 | 
2015-BLG-1912 | 268.16096 | -28.55569 | UK2017_s4_3_1_H_C68116 | 268.16134 | -28.55592 |    1.45 |   0 |   0 | 
2015-BLG-1913 | 268.00733 | -28.43919 | UK2017_s4_1_4_H_C31076 | 268.00736 | -28.43918 |    0.10 |   0 |   0 | 
2015-BLG-1914 | 267.62154 | -29.45303 | UK2017_s5_4_1_H_C62039 | 267.62150 | -29.45303 |    0.13 |   0 |   0 | 
2015-BLG-1929 | 269.34429 | -29.77981 | UK2017_s6_2_2_H_C21935 | 269.34426 | -29.77978 |    0.14 |   0 |   0 | 
2015-BLG-1930 | 269.32067 | -29.27494 | UK2017_s6_2_3_H_C50531 | 269.32061 | -29.27485 |    0.38 |   0 |   0 | 
2015-BLG-1950 | 265.88475 | -27.34647 | UK2017_n1_2_1_H_C4369 | 265.88469 | -27.34644 |    0.22 |   0 |   0 | 
2015-BLG-1952 | 267.99475 | -29.05486 | UK2017_s5_4_3_H_C47646 | 267.99473 | -29.05483 |    0.13 |   0 |   0 | 
2015-BLG-1953 | 268.35525 | -29.00450 | UK2017_s5_3_3_H_C68579 | 268.35525 | -29.00451 |    0.04 |   0 |   0 | 
2015-BLG-1954 | 268.26063 | -29.37839 | UK2017_s5_2_3_H_C11457 | 268.26087 | -29.37887 |    1.89 |   0 |   0 | 
2015-BLG-1956 | 269.16888 | -29.49100 | UK2017_s6_3_2_H_C59069 | 269.16835 | -29.49085 |    1.73 |   0 |   0 | 
2015-BLG-1963 | 264.87825 | -27.36878 | UK2017_n2_4_4_H_C66637 | 264.87825 | -27.36879 |    0.04 |   0 |   0 | 
2015-BLG-1966 | 268.40571 | -28.95714 | UK2017_s4_1_2_H_C2782 | 268.40567 | -28.95708 |    0.24 |   0 |   0 | 
2015-BLG-1967 | 267.87800 | -29.21925 | UK2017_s5_2_4_H_C70982 | 267.87803 | -29.21924 |    0.10 |   0 |   0 | 
2015-BLG-1968 | 268.71562 | -28.69056 | UK2017_s4_3_2_H_C18513 | 268.71587 | -28.69053 |    0.78 |   0 |   0 | 
2015-BLG-1969 | 268.11604 | -29.67050 | UK2017_s5_1_2_H_C58051 | 268.11591 | -29.67023 |    1.06 |   0 |   0 | 
2015-BLG-1970 | 267.72471 | -29.40908 | UK2017_s5_3_1_H_C81108 | 267.72470 | -29.40907 |    0.05 |   0 |   0 | 
2015-BLG-1973 | 268.99683 | -29.50322 | UK2017_s6_4_2_H_C41675 | 268.99638 | -29.50325 |    1.42 |   0 |   0 | 
2015-BLG-1981 | 268.48483 | -29.44589 | UK2017_s6_4_1_H_C64196 | 268.48491 | -29.44607 |    0.69 |   0 |   0 | 
2015-BLG-1983 | 268.93025 | -29.63350 | UK2017_s6_1_2_H_C75005 | 268.93034 | -29.63340 |    0.46 |   0 |   0 | 
2015-BLG-1994 | 268.70712 | -28.66981 | UK2017_s4_3_2_H_C25577 | 268.70715 | -28.66980 |    0.08 |   0 |   0 | 
2015-BLG-1995 | 267.75867 | -28.48522 | UK2017_c3_2_3_K_C15516 | 267.75866 | -28.48521 |    0.05 |   0 |   0 | 
2015-BLG-1997 | 268.73121 | -29.48117 | UK2017_s6_3_1_H_C56932 | 268.73123 | -29.48119 |    0.11 |   0 |   0 | 
2015-BLG-2014 | 268.45158 | -29.57286 | UK2017_s6_4_1_H_C18969 | 268.45139 | -29.57334 |    1.83 |   0 |   0 | 
2015-BLG-2018 | 267.73850 | -29.63936 | UK2017_s5_2_1_H_C77627 | 267.73845 | -29.63943 |    0.29 |   0 |   0 | 
2015-BLG-2023 | 265.60621 | -27.32764 | UK2017_n1_1_1_H_C8869 | 265.60620 | -27.32766 |    0.08 |   0 |   0 | 
2015-BLG-2032 | 268.32854 | -29.27747 | UK2017_s5_2_3_H_C47232 | 268.32852 | -29.27747 |    0.07 |   0 |   0 | 
2015-BLG-2041 | 268.39325 | -29.74322 | UK2017_s6_1_1_H_C37154 | 268.39324 | -29.74322 |    0.03 |   0 |   0 | 
2015-BLG-2046 | 266.48396 | -26.96675 | UK2017_n1_3_2_H_C63659 | 266.48395 | -26.96675 |    0.03 |   0 |   0 | 
2015-BLG-2055 | 267.96021 | -28.77969 | UK2017_s4_1_1_H_C68232 | 267.96021 | -28.77963 |    0.23 |   0 |   0 | 
2015-BLG-2056 | 268.36863 | -29.33169 | UK2017_s5_2_3_H_C28218 | 268.36913 | -29.33160 |    1.62 |   0 |   0 | 
2015-BLG-2077 | 269.15892 | -29.36858 | UK2017_s6_2_3_H_C15060 | 269.15893 | -29.36860 |    0.07 |   0 |   0 | 
2015-BLG-2085 | 268.34317 | -28.88353 | UK2017_s4_1_2_H_C27517 | 268.34264 | -28.88329 |    1.87 |   0 |   0 | 
2015-BLG-2089 | 269.24133 | -29.60933 | UK2017_s6_3_2_H_C10082 | 269.24169 | -29.60937 |    1.12 |   0 |   0 | 
2015-BLG-2096 | 267.66813 | -29.70547 | UK2017_s5_2_1_H_C52568 | 267.66817 | -29.70587 |    1.44 |   0 |   0 | 
2015-BLG-2113 | 269.18425 | -29.75650 | UK2017_s6_2_2_H_C29902 | 269.18423 | -29.75650 |    0.06 |   0 |   0 | 
2015-BLG-2114 | 268.79900 | -29.65411 | UK2017_s6_2_1_H_C69194 | 268.79823 | -29.65398 |    2.45 |   0 |   0 | 
2015-BLG-2115 | 268.79613 | -29.48339 | UK2017_s6_3_1_H_C56066 | 268.79612 | -29.48341 |    0.08 |   0 |   0 | 
2015-BLG-2120 | 264.02688 | -29.72564 | UK2017_n4_3_1_H_C6788 | 264.02688 | -29.72564 |    0.02 |   0 |   0 | 
2015-BLG-2126 | 268.06642 | -28.69983 | UK2017_s4_3_1_H_C16645 | 268.06642 | -28.69985 |    0.06 |   0 |   0 | 
2015-BLG-2135 | 268.69488 | -28.71081 | UK2017_s4_3_2_H_C11632 | 268.69489 | -28.71080 |    0.05 |   0 |   0 | 
2015-BLG-2140 | 267.72588 | -29.63803 | UK2017_s5_2_1_H_C78179 | 267.72583 | -29.63801 |    0.15 |   0 |   0 | 
2016-BLG-0001 | 267.95008 | -28.98425 | UK2017_s5_4_3_H_C72420 | 267.94979 | -28.98431 |    0.95 |   0 |   0 | 
2016-BLG-0002 | 268.65029 | -28.35550 | UK2017_s4_2_3_H_C63812 | 268.65030 | -28.35551 |    0.04 |   0 |   0 | 
2016-BLG-0006 | 268.52287 | -29.70036 | UK2017_s6_1_1_H_C52493 | 268.52288 | -29.70031 |    0.18 |   0 |   0 | 
2016-BLG-0007 | 268.35604 | -29.64225 | UK2017_s5_2_2_H_C73275 | 268.35605 | -29.64224 |    0.04 |   0 |   0 | 
2016-BLG-0008 | 267.77162 | -29.78028 | UK2017_s5_2_1_H_C25345 | 267.77164 | -29.78027 |    0.05 |   0 |   0 | 
2016-BLG-0009 | 268.46267 | -29.46283 | UK2017_s6_4_1_H_C58270 | 268.46303 | -29.46276 |    1.17 |   0 |   0 | 
2016-BLG-0017 | 269.30900 | -28.97444 | UK2017_s6_3_3_H_C86076 | 269.30901 | -28.97443 |    0.06 |   0 |   0 | 
2016-BLG-0032 | 265.93121 | -27.01311 | UK2017_n1_3_1_H_C50530 | 265.93118 | -27.01312 |    0.10 |   0 |   0 | 
2016-BLG-0041 | 265.78258 | -26.78686 | UK2017_n1_2_4_H_C45380 | 265.78260 | -26.78685 |    0.07 |   0 |   0 | 
2016-BLG-0042 | 265.58800 | -26.97664 | UK2017_n1_4_1_H_C55629 | 265.58801 | -26.97665 |    0.05 |   0 |   0 | 
2016-BLG-0046 | 268.83279 | -29.45297 | UK2017_s6_3_1_H_C68049 | 268.83282 | -29.45302 |    0.19 |   0 |   0 | 
2016-BLG-0060 | 265.14062 | -27.64772 | UK2017_n2_2_4_H_C48348 | 265.14060 | -27.64774 |    0.10 |   0 |   0 | 
2016-BLG-0061 | 268.59879 | -29.08894 | UK2017_s6_4_4_H_C34124 | 268.59883 | -29.08891 |    0.17 |   0 |   0 | 
2016-BLG-0070 | 268.32871 | -29.28719 | UK2017_s5_2_3_H_C43826 | 268.32873 | -29.28722 |    0.11 |   0 |   0 | 
2016-BLG-0071 | 268.86554 | -28.01356 | UK2017_s3_1_2_H_C21791 | 268.86554 | -28.01356 |    0.02 |   0 |   0 | 
2016-BLG-0072 | 268.93550 | -29.07569 | UK2017_s6_4_3_H_C41923 | 268.93564 | -29.07563 |    0.50 |   0 |   0 | 
2016-BLG-0131 | 268.59879 | -29.08892 | UK2017_s6_4_4_H_C34124 | 268.59883 | -29.08891 |    0.12 |   0 |   0 | 
2016-BLG-0147 | 267.38167 | -30.64186 | UK2017_s2_2_2_K_C28497 | 267.38201 | -30.64198 |    1.15 |   0 |   0 | 
2016-BLG-0172 | 264.53317 | -28.45908 | UK2017_n3_2_4_H_C68316 | 264.53314 | -28.45910 |    0.10 |   0 |   0 | 
2016-BLG-0178 | 269.37646 | -29.76222 | UK2017_s6_2_2_H_C27799 | 269.37630 | -29.76257 |    1.35 |   0 |   0 | 
2016-BLG-0179 | 268.85050 | -29.82372 | UK2017_s6_2_1_H_C8835 | 268.85051 | -29.82375 |    0.10 |   0 |   0 | 
2016-BLG-0181 | 268.69271 | -29.16700 | UK2017_s6_3_4_H_C12216 | 268.69278 | -29.16702 |    0.24 |   0 |   0 | 
2016-BLG-0190 | 264.47904 | -28.55886 | UK2017_n3_2_4_H_C33876 | 264.47906 | -28.55886 |    0.06 |   0 |   0 | 
2016-BLG-0203 | 268.14521 | -29.10022 | UK2017_s5_3_3_H_C33717 | 268.14517 | -29.10022 |    0.12 |   0 |   0 | 
2016-BLG-0217 | 269.15204 | -29.04400 | UK2017_s6_3_3_H_C57864 | 269.15244 | -29.04398 |    1.26 |   0 |   0 | 
2016-BLG-0229 | 267.46725 | -30.56025 | UK2017_s2_2_2_K_C57099 | 267.46723 | -30.56025 |    0.06 |   0 |   0 | 
2016-BLG-0232 | 263.70025 | -29.43911 | UK2017_n4_1_4_H_C26231 | 263.70024 | -29.43911 |    0.03 |   0 |   0 | 
2016-BLG-0233 | 265.58408 | -27.89139 | UK2017_n2_3_2_H_C40321 | 265.58428 | -27.89125 |    0.80 |   0 |   0 | 
2016-BLG-0234 | 265.54688 | -27.56428 | UK2017_n2_1_3_H_C76391 | 265.54685 | -27.56426 |    0.10 |   0 |   0 | 
2016-BLG-0260 | 264.44725 | -28.77778 | UK2017_n3_4_1_H_C30224 | 264.44725 | -28.77778 |    0.01 |   0 |   0 | 
2016-BLG-0262 | 267.58696 | -29.31544 | UK2017_s5_1_4_H_C32621 | 267.58695 | -29.31543 |    0.06 |   0 |   0 | 
2016-BLG-0272 | 264.25596 | -28.43744 | UK2017_n3_1_4_H_C72108 | 264.25595 | -28.43745 |    0.03 |   0 |   0 | 
2016-BLG-0274 | 267.70288 | -29.71928 | UK2017_s5_2_1_H_C47618 | 267.70299 | -29.71898 |    1.13 |   0 |   0 | 
2016-BLG-0284 | 268.13475 | -28.69025 | UK2017_s4_3_1_H_C20042 | 268.13478 | -28.69027 |    0.12 |   0 |   0 | 
2016-BLG-0285 | 268.32321 | -29.74761 | UK2017_s5_2_2_H_C36554 | 268.32270 | -29.74742 |    1.73 |   0 |   0 | 
2016-BLG-0301 | 268.34987 | -29.04128 | UK2017_s5_3_3_H_C55421 | 268.34988 | -29.04131 |    0.12 |   0 |   0 | 
2016-BLG-0302 | 268.32421 | -28.36561 | UK2017_s4_1_3_H_C60217 | 268.32420 | -28.36562 |    0.04 |   0 |   0 | 
2016-BLG-0314 | 267.94467 | -28.37394 | UK2017_s4_1_4_H_C55894 | 267.94463 | -28.37395 |    0.12 |   0 |   0 | 
